date,win,exit_reason,entry_prem,exit_prem,dte,Gap Up,Gap Up Strong,Gap Down,Prev India UP,Prev India DOWN,US UP,US DOWN,SGX UP,SGX DOWN,DAX UP,VIX Rising,VIX Falling,VIX Spike
2025-05-30,True,Target Hit,166.25,232.75,6,False,False,False,True,False,True,False,False,True,False,False,True,False
2025-06-03,False,Stop Loss,169.35,143.95,2,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-06-04,False,Stop Loss,90.4,76.84,1,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-06-05,False,Stop Loss,27.1,23.04,0,True,False,False,True,False,True,False,False,True,True,False,True,False
2025-06-10,True,Target Hit,92.8,129.92,2,True,False,False,True,False,True,False,True,False,False,False,False,False
2025-06-11,False,Stop Loss,56.0,47.6,1,False,False,False,True,False,True,False,True,False,False,False,True,False
2025-06-12,False,Stop Loss,29.75,25.29,0,False,False,False,True,False,False,True,False,True,False,False,False,False
2025-06-13,False,Stop Loss,185.65,157.8,6,False,False,True,False,True,True,False,False,True,False,True,False,False
2025-06-17,False,Stop Loss,114.45,97.28,2,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-06-18,False,Stop Loss,88.55,75.27,1,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-06-19,False,Stop Loss,29.7,25.24,0,False,False,False,False,True,False,True,False,True,False,False,True,False
2025-06-20,False,Stop Loss,136.0,115.6,6,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-24,True,Target Hit,94.25,131.95,2,True,True,False,False,True,True,False,True,False,False,False,True,False
2025-06-25,False,Stop Loss,62.05,52.74,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-06-26,False,Stop Loss,44.5,37.82,0,False,False,False,True,False,False,True,True,False,False,False,True,False
2025-06-27,False,Stop Loss,137.8,117.13,6,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-07-01,False,Stop Loss,97.0,82.45,2,False,False,False,False,True,True,False,False,True,False,False,False,False
2025-07-02,True,Target Hit,56.4,78.96,1,True,False,False,True,False,False,True,False,True,False,False,False,False
2025-07-03,True,Target Hit,31.0,43.4,0,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-04,False,11:15 exit,112.3,99.3,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-08,False,11:15 exit,85.25,86.45,2,False,False,False,True,False,False,True,False,True,True,True,False,True
2025-07-09,False,Stop Loss,50.75,43.14,1,False,False,False,True,False,False,True,True,False,True,False,True,False
2025-07-10,False,Stop Loss,23.75,20.19,0,False,False,False,False,True,True,False,False,True,True,False,True,False
2025-07-11,True,Target Hit,98.5,137.9,6,False,False,True,False,True,True,False,True,False,False,False,True,False
2025-07-15,True,Target Hit,61.8,86.52,2,False,False,False,False,True,True,False,True,False,False,True,False,False
2025-07-16,False,Stop Loss,47.0,39.95,1,False,False,False,True,False,False,True,True,False,False,False,False,False
2025-07-17,False,Stop Loss,15.55,13.22,0,False,False,False,True,False,True,False,False,True,False,False,True,False
2025-07-18,True,Target Hit,99.7,139.58,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-22,True,Target Hit,61.1,85.54,2,True,False,False,True,False,True,False,True,False,True,False,False,False
2025-07-23,False,Stop Loss,32.9,27.96,1,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-07-24,False,Stop Loss,15.7,13.34,0,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-07-25,False,Stop Loss,103.1,87.63,6,False,False,True,False,True,True,False,False,True,True,False,False,False
2025-07-29,False,Stop Loss,65.35,55.55,2,False,False,True,False,True,True,False,False,True,False,False,False,False
2025-07-30,False,Stop Loss,58.15,49.43,1,True,False,False,True,False,False,True,True,False,True,True,False,True
2025-07-31,False,Stop Loss,36.4,30.94,0,False,False,True,True,False,False,True,True,False,True,False,True,False
2025-08-01,False,Stop Loss,120.9,102.77,6,False,False,False,False,True,False,True,False,True,False,True,False,True
2025-08-05,True,Target Hit,90.3,126.42,2,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-08-07,False,Stop Loss,24.3,20.66,0,False,False,True,False,True,True,False,False,True,True,False,True,False
2025-08-08,True,Target Hit,94.9,132.86,6,False,False,True,True,False,False,True,True,False,True,False,True,False
2025-08-12,False,Stop Loss,65.2,55.42,2,False,False,False,True,False,False,True,True,False,False,True,False,True
2025-08-13,False,Stop Loss,47.05,39.99,1,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-08-14,False,Stop Loss,34.6,29.41,0,False,False,False,True,False,True,False,False,True,True,False,True,False
2025-08-19,False,Stop Loss,75.9,64.52,2,False,False,False,True,False,False,True,True,False,False,False,True,False
2025-08-20,False,Stop Loss,53.15,45.18,1,False,False,False,True,False,False,True,False,True,True,True,False,False
2025-08-21,False,Stop Loss,20.75,17.64,0,True,False,False,True,False,False,True,False,True,False,False,False,False
2025-08-22,True,Target Hit,88.75,124.25,6,False,False,False,True,False,False,True,True,False,True,True,False,True
2025-08-26,False,Stop Loss,54.5,46.32,2,False,False,True,True,False,False,True,False,True,False,True,False,False
2025-08-28,False,Stop Loss,27.5,23.38,0,False,False,False,False,True,True,False,False,True,False,False,False,False
2025-09-02,False,Stop Loss,24.65,20.95,0,False,False,False,True,False,False,False,True,False,True,False,False,False
2025-09-03,False,Stop Loss,90.6,77.01,6,True,False,False,False,True,False,True,False,True,False,True,False,True
2025-09-04,False,Stop Loss,68.85,58.52,5,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-09-05,False,Stop Loss,58.5,49.73,4,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-09-09,False,Stop Loss,25.7,21.84,0,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-09-10,False,Stop Loss,79.95,67.96,6,True,False,False,True,False,True,False,True,False,False,False,True,False
2025-09-11,False,11:15 exit,65.1,65.25,5,False,False,False,True,False,True,False,True,False,False,False,False,False
2025-09-12,False,Stop Loss,51.4,43.69,4,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-09-16,False,Stop Loss,17.0,14.45,0,False,False,False,False,True,True,False,True,False,True,True,False,True
2025-09-17,False,Stop Loss,67.6,57.46,6,False,False,False,True,False,False,True,False,True,False,True,False,False
2025-09-18,False,11:15 exit,59.35,55.25,5,True,False,False,True,False,False,True,True,False,True,False,True,False
2025-09-19,True,Target Hit,41.75,58.45,4,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-09-23,False,Stop Loss,14.05,11.94,0,False,False,False,False,True,True,False,True,False,False,True,False,False
2025-09-24,False,Stop Loss,83.9,71.31,6,False,False,True,False,True,False,True,False,True,True,True,False,False
2025-09-25,True,Target Hit,68.75,96.25,5,False,False,False,False,True,False,True,False,True,True,False,True,False
2025-09-26,False,11:15 exit,46.1,58.0,4,False,False,True,False,True,False,True,False,True,False,True,False,False
2025-09-30,False,Stop Loss,27.7,23.54,0,True,False,False,False,True,True,False,True,False,True,True,False,True
2025-10-01,False,Stop Loss,89.2,75.82,6,False,False,False,False,True,True,False,False,True,True,False,False,False
2025-10-03,False,Stop Loss,60.4,51.34,4,False,False,True,True,False,True,False,True,False,True,False,False,False
2025-10-07,False,Stop Loss,22.6,19.21,0,False,False,False,True,False,True,False,True,False,False,False,True,False
2025-10-09,True,Target Hit,65.2,91.28,5,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-10-10,False,Stop Loss,55.3,47.0,4,False,False,False,True,False,False,True,False,True,True,False,False,False
2025-10-14,True,Target Hit,24.2,33.88,0,True,False,False,False,True,True,False,False,True,True,False,True,False
2025-10-23,False,Stop Loss,81.4,69.19,5,True,True,False,True,False,False,True,False,True,False,True,False,False
2025-10-24,False,Stop Loss,68.55,58.27,4,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-10-28,False,Stop Loss,31.9,27.11,0,False,False,False,True,False,True,False,False,True,True,False,True,False
2025-10-29,False,Stop Loss,107.7,91.55,6,True,False,False,False,True,True,False,True,False,False,True,False,False
2025-10-30,True,Target Hit,97.9,137.06,5,False,False,True,True,False,False,True,False,True,False,True,False,False
2025-10-31,False,Stop Loss,74.4,63.24,4,False,False,False,False,True,False,True,True,False,False,False,True,False
2025-11-04,True,Target Hit,35.3,49.42,0,False,False,False,True,False,True,False,False,True,True,False,True,False
2025-11-06,True,Target Hit,80.75,113.05,5,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-11-07,False,Stop Loss,76.5,65.02,4,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-11-11,True,Target Hit,40.9,57.26,0,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-11-12,False,11:15 exit,94.65,83.05,6,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-11-13,False,Stop Loss,89.45,76.03,5,False,False,False,True,False,True,False,False,True,True,False,False,False
2025-11-14,False,Stop Loss,95.95,81.56,4,False,False,True,True,False,False,True,False,True,False,True,False,True
2025-11-18,False,Stop Loss,34.0,28.9,0,False,False,False,True,False,False,True,False,True,False,True,False,True
2025-11-19,False,Stop Loss,109.25,92.86,6,False,False,False,False,True,False,True,True,False,False,True,False,True
2025-11-20,False,Stop Loss,103.2,87.72,5,True,False,False,True,False,True,False,True,False,False,False,True,False
2025-11-21,True,Target Hit,82.95,116.13,4,False,False,True,True,False,False,True,False,True,True,True,False,True
2025-11-25,False,Stop Loss,30.5,25.93,0,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-11-26,False,Stop Loss,80.1,68.08,6,False,False,True,False,True,True,False,True,False,True,False,True,False
2025-11-27,False,Stop Loss,77.35,65.75,5,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-11-28,False,Stop Loss,66.05,56.14,4,False,False,False,True,False,False,False,True,False,True,False,False,False
2025-12-02,True,Target Hit,29.15,40.81,0,False,False,True,False,True,False,True,True,False,False,True,False,True
2025-12-03,True,Target Hit,87.6,122.64,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-12-04,False,Stop Loss,87.5,74.38,5,False,False,False,False,True,True,False,True,False,False,False,True,False
2025-12-09,True,Target Hit,39.15,54.81,0,False,False,True,False,True,False,True,True,False,True,True,False,True
2025-12-10,False,Stop Loss,97.3,82.7,6,False,False,False,False,True,False,True,True,False,True,False,False,False
2025-12-11,False,Stop Loss,73.8,62.73,5,False,False,False,False,True,True,False,True,False,False,False,True,False
2025-12-12,False,Stop Loss,65.45,55.63,4,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-12-16,False,Stop Loss,38.0,32.3,0,False,False,True,False,True,False,True,False,True,True,True,False,False
2025-12-17,True,Target Hit,78.7,110.18,6,True,False,False,False,True,False,True,True,False,False,False,True,False
2025-12-18,False,Stop Loss,74.85,63.62,5,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-12-19,False,Stop Loss,66.7,56.7,4,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-12-23,False,Stop Loss,26.95,22.91,0,False,False,False,True,False,True,False,False,True,False,False,True,False
2025-12-24,False,Stop Loss,68.4,58.14,6,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-12-26,True,Target Hit,59.1,82.74,4,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-12-30,False,Stop Loss,21.0,17.85,0,False,False,False,False,True,False,True,False,True,True,True,False,False
2025-12-31,False,Stop Loss,67.59,57.45,6,False,False,False,False,True,False,True,False,True,True,False,False,False
2026-01-01,False,Stop Loss,57.55,48.92,5,True,False,False,True,False,False,True,False,True,False,True,False,False
2026-01-02,False,Stop Loss,45.55,38.72,4,False,False,False,True,False,False,True,False,True,False,True,False,False
2026-01-06,True,Target Hit,21.4,29.96,0,False,False,True,False,True,True,False,True,False,True,False,False,False
2026-01-07,False,Stop Loss,73.5,62.48,6,False,False,False,False,True,True,False,False,True,True,False,True,False
2026-01-08,True,Target Hit,60.95,85.33,5,False,False,False,False,True,False,True,False,True,True,True,False,False
2026-01-09,False,Stop Loss,51.0,43.35,4,False,False,False,False,True,True,False,True,False,True,False,False,False
2026-01-13,True,Target Hit,43.25,60.55,0,True,False,False,True,False,True,False,True,False,True,True,False,False
2026-01-14,False,Stop Loss,101.2,86.02,6,False,False,True,False,True,False,True,True,False,True,True,False,True
2026-01-16,False,Stop Loss,72.5,61.62,4,False,False,False,False,True,True,False,False,True,True,False,True,False
2026-01-20,True,Target Hit,29.75,41.65,0,False,False,False,False,True,False,False,False,True,False,False,False,False
2026-01-21,True,Target Hit,103.4,144.76,6,False,False,True,False,True,False,True,False,True,False,True,False,True
2026-01-22,False,Stop Loss,109.15,92.78,5,True,True,False,False,True,True,False,True,False,False,False,True,False
2026-01-23,False,Stop Loss,79.5,67.58,4,True,False,False,True,False,True,False,True,False,True,False,True,False
2026-01-27,False,Stop Loss,68.95,58.61,0,False,False,False,False,True,True,False,False,True,True,False,False,False
2026-01-28,False,11:15 exit,199.5,195.05,6,True,False,False,True,False,True,False,False,True,False,False,False,False
2026-01-29,True,Target Hit,174.7,244.58,5,False,False,False,True,False,False,True,False,True,False,False,False,False
2026-01-30,False,Stop Loss,172.75,146.84,4,False,False,True,True,False,False,True,True,False,False,True,False,False
2026-02-03,True,Target Hit,113.1,158.34,0,True,True,False,False,True,True,False,True,False,True,False,True,False
2026-02-04,False,Stop Loss,152.75,129.84,6,False,False,True,True,False,False,True,False,True,False,True,False,True
2026-02-05,False,Stop Loss,126.1,107.18,5,False,False,False,True,False,False,True,False,True,False,True,False,False
2026-02-10,False,Stop Loss,23.2,19.72,0,True,False,False,True,False,True,False,True,False,True,False,True,False
2026-02-11,False,11:15 exit,94.0,103.1,6,True,False,False,True,False,False,True,True,False,False,False,False,False
2026-02-12,False,Stop Loss,86.0,73.1,5,False,False,True,True,False,False,True,True,False,False,False,True,False
2026-02-13,True,Target Hit,71.05,99.47,4,False,False,True,False,True,False,True,False,True,False,True,False,True
2026-02-17,False,Stop Loss,42.45,36.08,0,False,False,True,True,False,False,False,True,False,False,False,False,False
2026-02-18,False,Stop Loss,107.55,91.42,6,False,False,False,True,False,True,False,True,False,True,False,True,False
2026-02-19,True,Target Hit,91.8,128.52,5,True,False,False,True,False,True,False,True,False,True,False,True,False
2026-02-20,False,Stop Loss,109.95,93.46,4,False,False,True,False,True,False,True,False,True,False,True,False,False
2026-02-24,True,Target Hit,38.2,53.48,0,False,False,True,True,False,False,True,False,True,False,True,False,True
2026-03-04,False,Stop Loss,289.55,246.12,6,False,False,True,False,True,False,True,False,True,False,True,False,True
2026-03-05,False,11:15 exit,211.4,191.1,5,True,True,False,False,True,True,False,True,False,True,False,True,False
2026-03-06,False,11:15 exit,194.75,200.55,4,False,False,True,True,False,False,True,False,True,False,True,False,True
2026-03-10,True,Target Hit,65.6,91.84,0,True,True,False,False,True,True,False,True,False,False,False,True,False
2026-03-11,True,Target Hit,218.0,305.2,6,False,False,False,True,False,False,True,True,False,True,False,True,False
2026-03-12,False,Stop Loss,244.6,207.91,5,False,False,True,False,True,False,True,False,True,False,False,True,False
2026-03-13,False,11:15 exit,212.1,279.85,4,False,False,True,False,True,False,True,False,True,False,True,False,True
2026-03-17,False,Stop Loss,60.55,51.47,0,True,False,False,True,False,True,False,True,False,True,False,True,False
2026-03-18,False,Stop Loss,208.75,177.44,6,True,False,False,True,False,True,False,True,False,True,False,True,False
2026-03-19,True,Target Hit,211.95,296.73,5,False,False,True,True,False,False,True,False,True,False,True,False,True
2026-03-20,False,11:15 exit,210.35,190.55,4,True,False,False,False,True,False,True,False,True,False,False,True,False
2026-03-24,False,Stop Loss,79.5,67.58,0,True,True,False,False,True,True,False,True,False,True,False,True,False
